ANNEE,MARQUE,MODELE,NB_CYL,CYLINDREE,EMISSION,GROUPES
2004,VOLKS,JETTA,6.0,1902.0,248.0,5
2005,FORD,ESCAP,4.0,2300.0,235.0,5
2005,MERCE,G,8.0,5510.0,458.0,9
2006,CHEVR,SILVE,4.0,6002.0,250.633648431217,6
2006,CHRYS,SEBRI,4.0,2706.0,242.0,5
2006,TOYOT,HIGHL,4.0,3296.0,249.5,6
2007,DODGE,RAM,6.0,3700.0,325.5,8
2007,FORD,ECONO,9.0,4608.0,282.1775704396985,7
2007,FORD,FOCUS,5.0,2001.0,206.0,4
2007,FORD,FREES,6.0,3903.0,313.0,8
2007,LEXUS,LX,8.0,4674.0,403.0,9
2007,PONTI,MONTA,4.0,3903.0,284.0,7
2008,FORD,EDGE,4.0,3509.0,295.5,7
2008,TOYOT,SOLAR,4.0,2394.0,199.879485272236,3
2009,HYUND,GENES,6.0,3800.0,251.0,6
2009,TOYOT,XD,4.0,1804.0,198.21771709722032,3
2010,VOLKS,ROUTA,6.0,3805.0,271.0,6
2011,BMW,X3,4.0,3001.0,253.0,6
2011,BMW,X5,3.0,3001.0,291.0,7
2011,CHEVR,EQUIN,6.0,2394.0,274.25,6
2012,KIA,FORTE,4.0,,199.25,3
2012,MAZDA,5,,2493.0,222.0,4
2013,HONDA,ACCOR,6.0,,228.0,5
2013,KIA,SOREN,3.0,3493.0,230.0,5
2013,TOYOT,SIENN,4.0,2700.0,242.0,5
2014,AUDI,A6,4.0,2000.0,235.0,5
2014,CHEVR,SILVE,4.0,4297.0,278.75,7
2014,PORSC,PANAM,6.0,4805.0,71.0,1
2014,RAM,3500,8.0,6396.0,314.56739008288605,8
2015,AUTO,ARTIS,8.0,,204.8746101408848,4
2015,VOLKS,EOS,,2000.0,219.0,4
2016,FORD,F150,6.0,2700.0,270.5,6
2016,LANDR,EVOQU,,2001.0,282.52647783251234,7
2016,PORSC,CAYMA,6.0,2706.0,224.5,5
2017,BENTL,FLYIN,9.0,6002.0,321.0,8
2017,HYUND,ACCEN,5.0,1607.0,183.0,3
2019,HYUND,ELANT,4.0,2001.0,192.25,3
1935,PLYMO,,8.0,,455.34000000000015,9
1937,,,8.0,,449.268,9
1940,CHRYS,,8.0,,440.1599999999999,9
1940,DODGE,,8.0,,440.1599999999999,9
1961,WILLY,,4.0,,376.4039999999995,9
1962,MG,MIDGE,4.0,,373.3679999999995,9
1963,JEEP,WILLY,4.0,,370.3320000000003,9
1964,CHEVR,BELAI,8.0,,367.29600000000033,9
1964,PONTI,ACADI,8.0,,367.29600000000033,9
1967,AUSTI,,6.0,,358.18800000000016,9
1969,VOLKS,WESTF,4.0,,352.116,8
1972,DODGE,D100,8.0,,343.0079999999998,8
1972,TOYOT,LANDC,8.0,,343.0079999999998,8
1974,CHEVR,,4.0,,336.9359999999997,8
1977,MERCU,COMET,6.0,,327.8279999999995,8
1980,ARTIS,,8.0,,318.72000000000025,8
1981,CHEVR,CORVE,8.0,,315.6840000000002,8
1982,JAGUA,XJ12,9.0,5346.0,312.64800000000014,8
1983,JAGUA,XJ6,6.0,4231.0,309.61200000000014,7
1983,MG,MIDGE,4.0,,309.61200000000014,7
1984,DODGE,SHELB,4.0,2214.0,306.57599999999996,7
1984,FIAT,PININ,4.0,2001.0,306.57599999999996,7
1984,OLDSM,OMEGA,6.0,2837.0,306.57599999999996,7
1985,MERCU,COUGA,6.0,3805.0,303.54,7
1986,,,6.0,2804.0,300.5039999999999,7
1987,OLDSM,CALAI,6.0,3001.0,297.4679999999998,7
1987,TOYOT,LAND,4.0,3400.0,297.4679999999998,7
1987,VOLKS,FOX,4.0,1787.0,297.4679999999998,7
1987,VOLKS,VANAG,4.0,,297.4679999999998,7
1988,NISSA,SKYLI,4.0,,294.4319999999998,7
1988,SUBAR,GL-10,4.0,1771.0,294.4319999999998,7
1989,BMW,320I,6.0,,291.39599999999973,7
1989,DODGE,SPIRI,6.0,2968.0,291.39599999999973,7
1990,LINCO,CONTI,6.0,3805.0,288.3599999999997,7
1991,BMW,,6.0,,285.3239999999996,7
1991,PONTI,TRANS,6.0,3132.0,285.3239999999996,7
1992,SUZUK,,6.0,,282.2879999999996,7
1993,FORD,RANGE,4.0,4018.0,279.2519999999995,7
1994,BUICK,SKYLA,4.0,2263.0,276.2160000000004,6
1996,BUICK,CENTU,6.0,3132.0,271.0,6
1997,PONTI,GRAND,4.0,3132.0,240.5,5
1998,PLYMO,BREEZ,4.0,2001.0,215.0,4
1998,TOYOT,COROL,6.0,1787.0,196.33333333333331,3
2000,CHRYS,SEBRI,,2493.0,274.6666666666667,6
2000,FORD,EXCUR,6.0,6806.0,318.27716485240796,8
2000,FORD,RANGE,,4018.0,339.25,8
2000,FORD,RANGE,4.0,4018.0,339.25,8
2001,RENAU,,6.0,3000.0,247.73803828652615,5
2002,GMC,SAFAR,6.0,4300.0,347.25,8
2002,GMC,SONOM,4.0,4297.0,265.75,6
2002,HONDA,ODYSS,6.0,3500.0,290.0,7
2002,TOYOT,ECHO,9.0,1492.0,172.5,2
2003,CHEVR,VENTU,6.0,3400.0,282.5,7
2003,GMC,YUKON,4.0,5330.0,357.63196428571433,9
2003,HYUND,TIBUR,6.0,1984.0,277.0,6
2003,INFIN,G35,,3509.0,275.0,6
2003,MAZDA,TRIBU,3.0,2968.0,252.0,6
2004,BMW,X3,4.0,2509.0,313.0,8
2004,HYUND,SANTA,6.0,3500.0,324.0,8
2004,HYUND,SANTA,8.0,2657.0,280.5,7
2004,SATUR,ION,6.0,2197.0,221.0,4
2004,TOYOT,4RUNN,9.0,4001.0,357.0,9
2005,CHEVR,COLOR,8.0,3509.0,299.0,7
2005,CHEVR,SUBUR,8.0,8134.0,254.41126094706658,6
2006,HONDA,RIDGE,8.0,3509.0,327.0,8
2006,HYUND,SANTA,4.0,2300.0,267.0,6
2006,TOYOT,HIGHL,4.0,2361.0,249.5,6
2007,HUMME,H3,5.0,3700.0,363.5,9
2007,JEEP,PATRI,6.0,2361.0,238.8,5
2007,TOYOT,CAMRY,6.0,2394.0,256.5,6
2007,TOYOT,COROL,8.0,1787.0,177.0,2
2008,FORD,F150,5.0,5395.0,334.5,8
2008,FORD,F150,8.0,,363.83333333333337,9
2008,GMC,SAVAN,6.0,4300.0,322.0,8
2008,MITSU,ECLIP,6.0,3800.0,280.5,7
2009,ASTON,DBS,9.0,6002.0,401.5,9
2010,MASER,GRANT,8.0,4198.0,361.0,9
2010,MITSU,OUTLA,8.0,3001.0,260.0,6
2011,CHEVR,COLOR,4.0,2900.0,263.1666666666667,6
2011,FORD,MUSTA,6.0,3700.0,247.66666666666663,5
2011,FORD,RANGE,,2296.0,255.0,6
2011,GMC,SIERR,5.0,5297.0,334.5,8
2011,KIA,OPTIM,,2361.0,182.66666666666663,3
2012,AUDI,A5,,1984.0,226.33333333333331,5
2012,NISSA,MAXIM,6.0,,251.0,6
2012,NISSA,MAXIM,6.0,3500.0,251.0,6
2012,TOYOT,RAV4,4.0,,225.5,5
2013,DODGE,JOURN,9.0,3608.0,272.6666666666667,6
2013,HYUND,ACCEN,6.0,1607.0,171.5,2
2013,JAGUA,XF,8.0,5002.0,281.0,7
2013,LANDR,LR4,8.0,5000.0,380.0,9
2014,AUDI,Q7,6.0,3000.0,297.0,7
2014,DODGE,JOURN,,3608.0,273.3333333333333,6
2014,KIA,SEDON,6.0,3500.0,276.0,6
2014,NISSA,SENTR,,1804.0,170.0,2
2015,GMC,CANYO,4.0,3608.0,250.0,6
2015,MERCE,B,,2001.0,229.16594435022927,5
2016,CHEVR,EQUIN,,2394.0,225.83333333333331,5
2016,HONDA,HR-V,6.0,3509.0,185.4,3
2016,SUBAR,OUTBA,6.0,2460.0,246.0,5
2017,MAZDA,5,,2493.0,228.0,5
2019,BENTL,BENTA,8.0,3985.0,315.0,8
2019,FERRA,,9.0,6510.0,201.6895056541698,4
2019,MERCE,AMG,8.0,3985.0,304.23529411764713,7
1934,DODGE,,8.0,,458.37600000000015,9
1942,CHEVR,,6.0,,434.0879999999997,9
1965,FORD,CUSTO,6.0,,364.26000000000016,9
1972,AUSTI,,4.0,,343.0079999999998,8
1973,MG,MIDGE,4.0,,339.97199999999975,8
1975,JEEP,CJ5,6.0,,333.89999999999964,8
1976,CHEVR,ELCAM,8.0,,330.86399999999963,8
1976,FERRA,,8.0,,330.86399999999963,8
1976,TOYOT,,4.0,,330.86399999999963,8
1977,PONTI,,8.0,,327.8279999999995,8
1978,FORD,RANGE,8.0,,324.79200000000037,8
1979,TRIUM,TR7,4.0,,321.7560000000003,8
1983,MAZDA,RX7,,1148.0,309.61200000000014,7
1983,OLDSM,CUTLA,8.0,3788.0,309.61200000000014,7
1983,VOLKS,RABBI,4.0,1700.0,309.61200000000014,7
1984,MAZDA,GLC,4.0,1492.0,306.57599999999996,7
1985,CHEVR,K10,8.0,,303.54,7
1985,OLDSM,CALAI,6.0,2968.0,303.54,7
1986,CADIL,FLEET,8.0,4083.0,300.5039999999999,7
1986,NISSA,PULSA,4.0,1591.0,300.5039999999999,7
1987,NISSA,200SX,6.0,2968.0,297.4679999999998,7
1988,FERRA,,8.0,,294.4319999999998,7
1990,BUICK,RIVIE,6.0,3788.0,288.3599999999997,7
1990,FORD,F350,6.0,7281.0,288.3599999999997,7
1990,NISSA,SENTR,4.0,1591.0,288.3599999999997,7
1991,CHEVR,GMT-4,6.0,5002.0,285.3239999999996,7
1991,DODGE,DAKOT,4.0,2509.0,285.3239999999996,7
1991,SUZUK,,3.0,650.0,285.3239999999996,7
1993,CHRYS,DAYTO,6.0,2968.0,279.2519999999995,7
1993,MAZDA,929,6.0,2952.0,279.2519999999995,7
1993,MAZDA,SCRUM,6.0,,279.2519999999995,7
1993,TOYOT,SUPRA,4.0,,279.2519999999995,7
1994,DODGE,RAM,6.0,5215.0,276.2160000000004,6
1995,GEO,METRO,3.0,1000.0,136.0,2
1995,JEEP,WRANG,4.0,3969.0,358.79032258064524,9
1996,DODGE,RAM,6.0,8003.0,374.0,9
1996,GMC,SIERR,4.0,5740.0,339.0,8
1996,SATUR,SW1,4.0,1902.0,196.5,3
1996,TOYOT,CELIC,4.0,1771.0,203.5,4
1997,CHEVR,GMT-4,,4297.0,266.1835585585578,6
1997,TOYOT,T100,6.0,3378.0,343.25,8
1999,CHEVR,SILVE,,5969.0,255.45113114174487,6
1999,MERCE,SL,9.0,5986.0,322.0,8
2000,DODGE,RAM,9.0,8003.0,420.8,9
2000,JEEP,WRANG,6.0,4000.0,340.9498746867168,8
2000,LANDR,DEFEN,5.0,,408.0,9
2000,NISSA,SENTR,4.0,1771.0,295.806598407281,7
2000,PONTI,GRAND,4.0,3395.0,243.0,5
2001,CHEVR,SILVE,6.0,4805.0,258.54221654604686,6
2001,FORD,F550,,6806.0,313.97382280049567,8
2001,FORD,F550,8.0,7281.0,313.97382280049567,8
2001,GMC,SIERR,6.0,6609.0,344.614185110664,8
2001,LEXUS,IS,4.0,3001.0,304.0,7
2001,MAZDA,B3000,,2985.0,319.0,8
2003,BUICK,RENDE,,3345.0,285.0,7
2003,FORD,ECONO,8.0,4198.0,306.20701323813694,7
2003,VOLVO,S60,4.0,2443.0,247.0,5
2004,ACURA,TL,3.0,3231.0,233.81923320658947,5
2004,GMC,ARTIS,8.0,,349.21603840682786,8
2004,INFIN,FX35,,3493.0,324.0,8
2004,MAZDA,TRIBU,4.0,2968.0,252.0,6
2004,OLDSM,ALERO,4.0,2200.0,217.5,4
2004,VOLVO,C70,4.0,2443.0,279.5,7
2004,VOLVO,V40,4.0,2000.0,246.0,5
2005,CHEVR,COLOR,,2804.0,294.75,7
2005,CHEVR,SILVE,8.0,6000.0,254.41126094706658,6
2005,DODGE,DURAN,6.0,5707.0,398.0,9
2005,DODGE,MAGNU,6.0,3500.0,290.0,7
2005,FORD,RANGE,6.0,4000.0,331.75,8
2005,MAZDA,3,6.0,2001.0,206.0,4
2005,NISSA,XTERR,4.0,4001.0,237.25062602425396,5
2005,SUBAR,IMPRE,4.0,2500.0,249.7142857142857,6
2006,FORD,ECONO,,6806.0,291.07954726837534,7
2006,GMC,SAVAN,4.0,5297.0,317.11379236379133,8
2006,VOLVO,XC90,8.0,2525.0,311.5,8
2007,DODGE,CARAV,8.0,3296.0,276.6666666666667,6
2008,CHEVR,COLOR,4.0,3706.0,279.1666666666667,7
2008,FORD,FUSIO,4.0,3001.0,231.0,5
2008,HONDA,PILOT,3.0,3493.0,307.0,7
2008,MITSU,LANCE,,2000.0,249.6,6
2008,NISSA,VERSA,,1804.0,192.33333333333331,3
2008,TOYOT,YARIS,3.0,1492.0,173.0,2
2009,ARTIS,,6.0,,227.51427513609752,5
2009,FORD,F150,6.0,4608.0,332.0,8
2009,GMC,ACADI,6.0,3600.0,288.5,7
2009,GMC,SAVAN,8.0,6609.0,362.5,9
2009,JAGUA,XK,8.0,4198.0,283.0,7
2009,MITSU,LANCE,5.0,2378.0,236.0,5
2009,NISSA,MURAN,4.0,3500.0,274.0,6
2009,PONTI,G5,3.0,2197.0,193.33333333333331,3
2010,AUDI,Q7,8.0,4200.0,361.0,9
2010,BUICK,ALLUR,6.0,3600.0,282.0272727272727,7
2010,CHEVR,COBAL,4.0,2000.0,216.0,4
2010,GMC,YUKON,8.0,5300.0,308.0,7
2010,INFIN,FX50,6.0,5002.0,331.0,8
2010,INFIN,G37,6.0,3500.0,266.0,6
2010,KIA,RONDO,6.0,2361.0,260.0,6
2010,VOLKS,GOLF,4.0,2500.0,197.0,3
2011,AUDI,S6,9.0,5215.0,340.0,8
2011,CHEVR,AVALA,8.0,5300.0,308.0,7
2011,CHEVR,IMPAL,3.0,3509.0,229.5,5
2012,KIA,SOREN,6.0,2361.0,254.5,6
2013,FORD,EDGE,6.0,,267.25,6
2013,FORD,MUSTA,6.0,3700.0,239.33333333333331,5
2013,VOLVO,C70,5.0,2500.0,253.0,6
2014,FORD,TAURU,,3509.0,249.2,6
2015,CHEVR,SILVE,4.0,5297.0,281.0,7
2015,MINI,COOPE,,2001.0,193.5,3
2015,SUBAR,IMPRE,5.0,2001.0,184.0,3
2016,BUICK,LACRO,4.0,2394.0,193.0,3
2016,DODGE,CHARG,8.0,6199.0,339.0,8
2016,HONDA,CR-V,3.0,2394.0,194.0,3
2017,GENES,G80,6.0,3500.0,286.0,7
2017,MERCE,B250,4.0,2000.0,179.0,2
2017,MITSU,RVR,6.0,2001.0,211.0,4
2017,TOYOT,TACOM,4.0,1804.0,272.0,6
2018,DODGE,GRAND,5.0,3608.0,275.0,6
1946,PLYMO,,8.0,,421.94399999999945,9
1953,FORD,,4.0,,400.69199999999995,9
1964,VOLKS,WESTF,4.0,,367.29600000000033,9
1966,PONTI,TEMPE,8.0,,361.22400000000016,9
1969,OLDSM,DELTA,8.0,,352.116,8
1971,DODGE,D100,6.0,,346.04399999999987,8
1973,BUICK,,8.0,,339.97199999999975,8
1973,DODGE,CHALL,4.0,,339.97199999999975,8
1974,CHAMP,,8.0,,336.9359999999997,8
1975,MG,MIDGE,4.0,,333.89999999999964,8
1976,BUICK,CENTU,8.0,,330.86399999999963,8
1976,LOTUS,,4.0,,330.86399999999963,8
1976,MERCU,MONTE,8.0,,330.86399999999963,8
1980,VOLKS,CAMPE,4.0,,318.72000000000025,8
1981,CHEVR,ELCAM,8.0,5002.0,315.6840000000002,8
1981,FORD,F100,8.0,4182.0,315.6840000000002,8
1981,JEEP,CJ7,6.0,,315.6840000000002,8
1981,OLDSM,DELTA,8.0,5740.0,315.6840000000002,8
1982,DODGE,400,4.0,2542.0,312.64800000000014,8
1984,DODGE,600,4.0,2558.0,306.57599999999996,7
1984,GMC,VANDU,6.0,,306.57599999999996,7
1988,BENTL,EIGHT,8.0,6806.0,294.4319999999998,7
1988,FERRA,328,6.0,3181.0,294.4319999999998,7
1988,JAGUA,XJ12,6.0,5346.0,294.4319999999998,7
1989,TOYOT,VANWA,4.0,2001.0,291.39599999999973,7
1990,GMC,SIERR,6.0,5002.0,288.3599999999997,7
1990,MAZDA,MX-5,,1607.0,288.3599999999997,7
1991,TOYOT,COROL,4.0,1600.0,285.3239999999996,7
1992,CADIL,DEVIL,8.0,4900.0,282.2879999999996,7
1992,CITRO,,4.0,,282.2879999999996,7
1992,MITSU,3000,6.0,2968.0,282.2879999999996,7
1992,VOLKS,GOLF,4.0,,282.2879999999996,7
1993,ARTIS,,4.0,,279.2519999999995,7
1993,BMW,525,6.0,2493.0,279.2519999999995,7
1993,MAZDA,MX-6,6.0,2500.0,279.2519999999995,7
1995,DODGE,SPIRI,4.0,2968.0,246.0,5
1995,VOLKS,EUROV,8.0,2460.0,271.0,6
1996,VOLKS,CABRI,4.0,2000.0,240.5,5
1999,CHEVR,TAHOE,8.0,5700.0,255.45113114174487,6
1999,VOLVO,C70,6.0,2443.0,273.5,6
2000,LINCO,LS,3.0,3936.0,304.0,7
2000,PONTI,GRAND,5.0,3788.0,275.0,6
2000,VOLKS,GOLF,,1984.0,178.5,2
2001,OLDSM,ALERO,4.0,3395.0,253.0,6
2002,GMC,SIERR,8.0,6600.0,348.07984420642646,8
2003,CADIL,ESCAL,8.0,5330.0,424.33333333333326,9
2003,DODGE,DAKOT,3.0,3919.0,359.0,9
2003,TOYOT,SIENN,6.0,3000.0,283.0,7
2004,CHEVR,SILVE,6.0,5330.0,253.3095585552718,6
2004,GMC,YUKON,8.0,8134.0,349.21603840682786,8
2004,KIA,SOREN,4.0,3493.0,351.0,8
2004,SUZUK,VERON,6.0,2500.0,267.0,6
2004,TOYOT,TUNDR,,4674.0,384.0,9
2005,DODGE,DAKOT,8.0,,360.5,9
2005,HYUND,ACCEN,9.0,1607.0,202.5,4
2005,MAZDA,B3000,4.0,2985.0,303.5,7
2006,FORD,ECONO,9.0,6806.0,291.07954726837534,7
2006,SMART,FORTW,,787.0,140.0,2
2006,VOLKS,JETTA,3.0,1902.0,195.75,3
2007,AUDI,A8,8.0,4200.0,294.0,7
2007,MERCE,S,8.0,5500.0,327.5,8
2008,FORD,F150,4.0,4608.0,334.5,8
2008,SATUR,VUE,4.0,3509.0,223.5,5
2011,AUDI,A6,6.0,3000.0,269.0,6
2011,KIA,SPORT,5.0,2361.0,230.5,5
2011,LINCO,MKZ,6.0,3500.0,269.5,6
2011,MAZDA,6,6.0,3700.0,267.0,6
2012,DODGE,RAM,6.0,6700.0,264.88965508765165,6
2013,HYUND,GENES,4.0,,226.5,5
2014,TOYOT,SIENN,6.0,3500.0,272.5,6
2015,HONDA,CR-V,,2394.0,185.0,3
2016,BMW,M5,8.0,4395.0,332.5,8
2017,HONDA,ACCOR,4.0,1498.0,114.0,2
2017,MERCE,GLC,4.0,3001.0,233.0,5
2017,SUBAR,OUTBA,,,230.25,5
2018,FIAT,124,4.0,1394.0,186.0,3
2019,LINCO,MKT,6.0,3706.0,297.0,7
1962,CHEVR,CHEVY,8.0,,373.3679999999995,9
1964,FORD,F100,8.0,,367.29600000000033,9
1965,MERCU,METEO,6.0,,364.26000000000016,9
1966,FARGO,,6.0,,361.22400000000016,9
1968,BUICK,ELECT,8.0,,355.1520000000001,9
1969,VOLKS,,6.0,,352.116,8
1972,CHEVR,ELCAM,8.0,,343.0079999999998,8
1972,ROLLS,SILVE,8.0,,343.0079999999998,8
1973,BMW,2002,4.0,,339.97199999999975,8
1973,CHEVR,BISCA,8.0,,339.97199999999975,8
1973,CHEVR,BLAZE,8.0,,339.97199999999975,8
1973,CHEVR,CAPRI,8.0,,339.97199999999975,8
1977,VOLKS,,6.0,,327.8279999999995,8
1979,CHEVR,ARTIS,8.0,,321.7560000000003,8
1981,CHEVR,MONTE,6.0,4379.0,315.6840000000002,8
1983,PONTI,PHOEN,6.0,2837.0,309.61200000000014,7
1984,FORD,F350,8.0,6888.0,306.57599999999996,7
1985,BUICK,SKYLA,6.0,2837.0,303.54,7
1985,CHEVR,G10,8.0,5002.0,303.54,7
1985,GMC,C2500,8.0,5740.0,303.54,7
1986,GMC,C2500,8.0,5002.0,300.5039999999999,7
1986,JEEP,JEEP,6.0,4200.0,300.5039999999999,7
1986,PORSC,911,4.0,,300.5039999999999,7
1987,DODGE,RAM,8.0,5904.0,297.4679999999998,7
1987,FORD,MUSTA,6.0,2296.0,297.4679999999998,7
1987,JAGUA,XJ12,9.0,5346.0,297.4679999999998,7
1987,PLYMO,VOYAG,4.0,2558.0,297.4679999999998,7
1987,VOLKS,JETTA,4.0,1591.0,297.4679999999998,7
1987,VOLKS,WESTF,4.0,,297.4679999999998,7
1988,BUICK,CENTU,6.0,2837.0,294.4319999999998,7
1988,GMC,S15,6.0,4297.0,294.4319999999998,7
1990,CHEVR,R3500,8.0,7445.0,288.3599999999997,7
1990,DODGE,W-SER,8.0,5904.0,288.3599999999997,7
1990,VOLKS,GOLF,4.0,1984.0,288.3599999999997,7
1991,FORD,TAURU,6.0,2985.0,285.3239999999996,7
1991,MITSU,,6.0,,285.3239999999996,7
1992,CHRYS,DAYTO,4.0,2214.0,282.2879999999996,7
1992,ISUZU,CONVE,4.0,2558.0,282.2879999999996,7
1992,TOYOT,PICKU,4.0,2952.0,282.2879999999996,7
1995,NISSA,SENTR,4.0,1600.0,195.0,3
1996,CHEVR,ASTRO,6.0,4300.0,340.6666666666667,8
1996,MERCE,C,4.0,2200.0,237.0,5
1997,AUDI,S6,5.0,2230.0,301.0,7
1997,LINCO,CONTI,4.0,4608.0,304.0,7
1997,MITSU,ECLIP,,2001.0,266.7923952165325,6
1998,BMW,540,4.0,4395.0,315.0,8
1999,GMC,SAFAR,6.0,4300.0,338.75,8
2000,CHEVR,VENTU,6.0,3400.0,281.0,7
2000,PLYMO,PROWL,9.0,3526.0,308.0,7
2001,BUICK,LESAB,4.0,3788.0,265.0,6
2001,CHEVR,BLAZE,6.0,4300.0,348.0,8
2001,TOYOT,LAND,8.0,4674.0,200.93935107572224,4
2002,CHEVR,ARTIS,8.0,,264.9737931850449,6
2002,JEEP,GRAND,6.0,4707.0,357.0,9
2003,FORD,F250,6.0,6002.0,306.20701323813694,7
2003,JEEP,LIBER,8.0,3706.0,318.5,8
2004,BUICK,RAINI,8.0,4198.0,384.5,9
2004,DODGE,CARAV,3.0,3296.0,274.0,6
2004,VOLVO,V70,,2509.0,277.25,6
2005,BMW,X5,,2985.0,341.5,8
2005,KIA,SEDON,6.0,3500.0,327.0,8
2005,MERCE,C,4.0,2591.0,229.75,5
2006,BMW,323,6.0,2500.0,244.0,5
2006,FORD,F150,5.0,4608.0,345.0,8
2006,FORD,FUSIO,,2296.0,230.0,5
2006,KIA,SPORT,6.0,2000.0,284.0,7
2006,PONTI,GRAND,3.0,3805.0,267.3333333333333,6
2006,VOLVO,S80,5.0,2500.0,257.5,6
2007,CHEVR,COBAL,,2394.0,214.0,4
2007,DODGE,CHARG,8.0,5700.0,304.0,7
2007,INFIN,G35,4.0,3509.0,279.6,7
2007,LINCO,NAVIG,6.0,5395.0,303.5537190082645,7
2007,SATUR,ION,4.0,2400.0,216.5,4
2008,CHEVR,UPLAN,3.0,3903.0,283.3333333333333,7
2008,GMC,YUKON,8.0,6200.0,377.5,9
2008,HYUND,ACCEN,6.0,1607.0,192.0,3
2008,JAGUA,S-TYP,6.0,3000.0,271.0,6
2008,VOLKS,EOS,6.0,3198.0,225.5,5
2009,ACURA,TSX,6.0,2394.0,228.0,5
2009,BMW,335,4.0,3001.0,265.0,6
2009,FORD,FUSIO,6.0,2296.0,268.0,6
2009,LEXUS,SC,8.0,4280.0,290.0,7
2009,LINCO,NAVIG,8.0,5400.0,288.56101190476187,7
2010,DODGE,JOURN,8.0,3509.0,294.5,7
2010,HONDA,CR-V,6.0,2394.0,233.5,5
2011,LINCO,MKS,6.0,3500.0,276.0,6
2011,MAZDA,MX-5,4.0,2000.0,228.0,5
2012,FORD,F150,8.0,3706.0,315.375,8
2012,NISSA,QUEST,6.0,3500.0,258.0,6
2013,FORD,F150,,5002.0,319.875,8
2013,HONDA,FIT,8.0,1492.0,175.0,2
2013,RAM,1500,8.0,4700.0,344.25,8
2014,HONDA,PILOT,4.0,3493.0,270.0,6
2014,SUBAR,XVCRO,4.0,2000.0,195.0,3
2014,VOLKS,BEETL,4.0,2476.0,210.5,4
2015,KIA,RONDO,4.0,2000.0,214.0,4
2015,MAZDA,3,6.0,2001.0,161.0,2
2015,MAZDA,CX-5,,2493.0,202.5,4
2016,GMC,SIERR,4.0,5297.0,290.25,7
2016,INFIN,Q50,3.0,3000.0,220.0,4
2016,MERCE,G,9.0,5986.0,401.0,9
2017,HYUND,ELANT,9.0,1984.0,192.75,3
2017,JEEP,CHERO,8.0,3198.0,250.75,6
2017,MERCE,G,8.0,3982.0,401.0,9
2017,TOYOT,PRIUS,4.0,1500.0,24.5,1
2018,TOYOT,C-HR,4.0,,189.0,3
2018,TOYOT,CAMRY,4.0,2500.0,148.6,2
1938,CHRYS,,6.0,,446.232,9
1950,CHRYS,,6.0,,409.8000000000001,9
1959,MERCE,,8.0,,382.4759999999997,9
1969,CHEVR,CHEVY,6.0,,352.116,8
1971,MERCE,,4.0,,346.04399999999987,8
1977,GMC,SIERR,6.0,,327.8279999999995,8
1978,VOLKS,TRANS,4.0,,324.79200000000037,8
1979,AMER,,8.0,,321.7560000000003,8
1982,FERRA,,9.0,4823.0,312.64800000000014,8
1982,TOYOT,TERCE,4.0,1460.0,312.64800000000014,8
1983,GMC,K1500,6.0,4100.0,309.61200000000014,7
1983,GMC,K2500,8.0,6215.0,309.61200000000014,7
1984,DODGE,W-SER,8.0,5904.0,306.57599999999996,7
1984,HONDA,CIVIC,4.0,1345.0,306.57599999999996,7
1986,OLDSM,DELTA,6.0,3788.0,300.5039999999999,7
1987,GMC,SUBUR,8.0,5740.0,297.4679999999998,7
1987,PORSC,911,6.0,3296.0,297.4679999999998,7
1988,CHEVR,GMT-4,6.0,4300.0,294.4319999999998,7
1988,PORSC,911,4.0,3296.0,294.4319999999998,7
1989,CHEVR,GMT-4,5.0,5002.0,291.39599999999973,7
1989,JAGUA,XJS,9.0,5346.0,291.39599999999973,7
1989,TOYOT,LAND,6.0,4231.0,291.39599999999973,7
1989,VOLKS,CABRI,,1787.0,291.39599999999973,7
1989,VOLKS,CORRA,4.0,,291.39599999999973,7
1990,FORD,F150,5.0,4952.0,288.3599999999997,7
1991,CHEVR,S,4.0,4297.0,285.3239999999996,7
1991,GMC,SUBUR,8.0,7445.0,285.3239999999996,7
1991,MAZDA,626,4.0,2181.0,285.3239999999996,7
1991,TOYOT,ARIST,4.0,,285.3239999999996,7
1992,LINCO,MARK,8.0,4952.0,282.2879999999996,7
1992,TOYOT,MR2,,,282.2879999999996,7
1993,VOLVO,960,6.0,2919.0,279.2519999999995,7
1994,HONDA,CIVIC,4.0,1500.0,276.2160000000004,6
1994,TOYOT,COROL,4.0,1600.0,276.2160000000004,6
1995,HONDA,CIVIC,,1492.0,179.5,2
1995,MERCE,E,8.0,4198.0,297.0,7
1997,CHRYS,SEBRI,4.0,2493.0,265.0,6
1998,FORD,F250,4.0,5412.0,403.0,9
1998,GMC,SIERR,4.0,4297.0,347.25,8
1999,MERCU,TRACE,4.0,2001.0,285.0102739726028,7
2000,DODGE,DAKOT,9.0,4707.0,368.0,9
2000,DODGE,DURAN,,5904.0,444.0,9
2000,FERRA,F550,9.0,5477.0,582.0,9
2000,ROLLS,CORNI,8.0,6756.0,255.62340400849246,6
2001,FORD,F150,8.0,5400.0,380.5,9
2001,SATUR,SL1,4.0,1900.0,219.3283582089552,4
2003,BMW,M3,4.0,3247.0,312.5,8
2003,MERCE,E,4.0,4969.0,274.0,6
2003,SATUR,ION,,2197.0,228.0,5
2004,MERCU,MOUNT,6.0,4018.0,248.798565700175,5
2004,TOYOT,SIENN,8.0,3296.0,285.5,7
